audio_filename,1-1_small-sounding-engine,1-2_medium-sounding-engine,1-3_large-sounding-engine,1-X_engine-of-uncertain-size,2-1_rock-drill,2-2_jackhammer,2-3_hoe-ram,2-4_pile-driver,2-X_other-unknown-impact-machinery,3-1_non-machinery-impact,4-1_chainsaw,4-2_small-medium-rotating-saw,4-3_large-rotating-saw,4-X_other-unknown-powered-saw,5-1_car-horn,5-2_car-alarm,5-3_siren,5-4_reverse-beeper,5-X_other-unknown-alert-signal,6-1_stationary-music,6-2_mobile-music,6-3_ice-cream-truck,6-X_music-from-uncertain-source,7-1_person-or-small-group-talking,7-2_person-or-small-group-shouting,7-3_large-crowd,7-4_amplified-speech,7-X_other-unknown-human-voice,8-1_dog-barking-whining,1_engine,2_machinery-impact,3_non-machinery-impact,4_powered-saw,5_alert-signal,6_music,7_human-voice,8_dog
00_000924.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49560999870300293,0.031017079949378967,0.2978072464466095,0.018304429948329926,0.3766736686229706,0.2125069499015808,0.6640453338623047,0.006090921815484762
00_000925.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9534828662872314,0.25609537959098816,0.2374798208475113,0.04858951270580292,0.06219746917486191,0.011572969146072865,0.129394993185997,0.0019730920903384686
00_000934.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715628683567047,0.10503125190734863,0.03569021075963974,0.029479194432497025,0.4150301218032837,0.10569551587104797,0.6968861818313599,0.2241007387638092
00_000970.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952841997146606,0.06560687720775604,0.0915188267827034,0.00921415351331234,0.21041125059127808,0.0138966990634799,0.26428574323654175,0.001902032527141273
00_000985.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5706841945648193,0.19997133314609528,0.24428972601890564,0.025057688355445862,0.14842963218688965,0.03197791054844856,0.6699747443199158,0.01687670685350895
00_001108.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968425989151001,0.1925809681415558,0.04942173883318901,0.012701689265668392,0.17628666758537292,0.005464427638798952,0.04727601632475853,0.005417714826762676
00_001177.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9190173745155334,0.09763120114803314,0.09783168882131577,0.08525075018405914,0.21263141930103302,0.013594022952020168,0.2846946716308594,0.002422546036541462
00_001414.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876945436000824,0.02177983708679676,0.3040589690208435,0.011316088028252125,0.2844099700450897,0.2862711548805237,0.8755419254302979,0.003990627359598875
00_001429.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.883322536945343,0.10505014657974243,0.09152648597955704,0.08150482922792435,0.3690061569213867,0.034205030649900436,0.41062095761299133,0.004497361369431019
00_001449.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176586866378784,0.3235284090042114,0.054450761526823044,0.09341641515493393,0.20618075132369995,0.018531769514083862,0.08461219072341919,0.003581503638997674
00_001513.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739896059036255,0.11824790388345718,0.11888161301612854,0.02793368324637413,0.05980799347162247,0.00679783197119832,0.05467059835791588,0.0037213722243905067
00_001590.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818116426467896,0.03823237121105194,0.07440540939569473,0.009236200712621212,0.050360653549432755,0.0046339379623532295,0.12005740404129028,0.004050412215292454
00_001597.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9169623851776123,0.2014898657798767,0.020928556099534035,0.16443128883838654,0.620780885219574,0.0059465984813869,0.06289710849523544,0.0012185386149212718
00_001641.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712359607219696,0.04594164341688156,0.0613311305642128,0.034031935036182404,0.020456582307815552,0.003600521245971322,0.0982683077454567,0.027960501611232758
00_001651.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933829665184021,0.27295851707458496,0.22264502942562103,0.05970783531665802,0.13305197656154633,0.010340573266148567,0.0278692115098238,0.0067177121527493
00_001697.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773714542388916,0.1112411767244339,0.06452988088130951,0.005523712374269962,0.11646443605422974,0.0102227246388793,0.3797242045402527,0.008473861031234264
00_001707.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153217315673828,0.07797835022211075,0.08752233535051346,0.05412914231419563,0.16574931144714355,0.021213484928011894,0.7591236233711243,0.007592370267957449
00_001756.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999036818742752,0.010263324715197086,0.15823739767074585,0.005370699800550938,0.1778864562511444,0.052452728152275085,0.8889406323432922,0.033361900597810745
00_001813.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7535706758499146,0.08375070989131927,0.0850193053483963,0.025656873360276222,0.2615323066711426,0.04083087667822838,0.6559410691261292,0.003973657265305519
00_001840.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264624834060669,0.06907202303409576,0.050741858780384064,0.015435107983648777,0.15954646468162537,0.022468293085694313,0.22416235506534576,0.004413228947669268
00_001865.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7595829963684082,0.20362210273742676,0.029445650056004524,0.3409709632396698,0.07404018193483353,0.021642224863171577,0.08918078988790512,0.010193989612162113
00_001897.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4114879369735718,0.18039074540138245,0.31260356307029724,0.035808637738227844,0.17461144924163818,0.023371921852231026,0.7129169702529907,0.035607945173978806
00_001967.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404214978218079,0.15204332768917084,0.17139515280723572,0.007337215822190046,0.10239467024803162,0.023073533549904823,0.3180462718009949,0.0035446016117930412
00_002020.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9482080936431885,0.19385004043579102,0.029000747948884964,0.026669953018426895,0.11332150548696518,0.018842022866010666,0.046840451657772064,0.008572596125304699
00_002112.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049494862556458,0.1648050844669342,0.03153941035270691,0.06685502827167511,0.13332661986351013,0.02098231017589569,0.1144932359457016,0.0023748488165438175
00_002154.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9762172102928162,0.25799939036369324,0.020617704838514328,0.10216070711612701,0.0577152818441391,0.018210936337709427,0.09661674499511719,0.01590607315301895
00_002325.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8475779294967651,0.2595895826816559,0.09454215317964554,0.01185210794210434,0.09702807664871216,0.04730191081762314,0.2408410608768463,0.015546873211860657
00_002349.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7580444812774658,0.3121911585330963,0.21025201678276062,0.1035035252571106,0.0631689503788948,0.027180302888154984,0.15955686569213867,0.019352151080965996
00_002472.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3869406282901764,0.6163091063499451,0.2722744643688202,0.528819739818573,0.18682900071144104,0.08293098956346512,0.28539136052131653,0.006830034777522087
00_002484.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8251053690910339,0.15458106994628906,0.04225459322333336,0.03502063453197479,0.49657177925109863,0.052030060440301895,0.2688061594963074,0.0055443537421524525
00_002600.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10782191157341003,0.0010185292921960354,0.0023541897535324097,0.0018436647951602936,0.9995775818824768,0.0003618634073063731,0.027650784701108932,0.0006374125368893147
00_002626.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515640497207642,0.2138746976852417,0.08553433418273926,0.07518451660871506,0.14647504687309265,0.01461111195385456,0.31876125931739807,0.012058651074767113
00_002749.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7294188141822815,0.31517717242240906,0.03281432017683983,0.3809005618095398,0.08306488394737244,0.01247326284646988,0.026480654254555702,0.016189666464924812
00_002822.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018632769584656,0.07675550878047943,0.0342724584043026,0.04873618483543396,0.11141039431095123,0.00881065335124731,0.16557373106479645,0.010178787633776665
00_002872.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8663970828056335,0.22268694639205933,0.11781986802816391,0.037510067224502563,0.1286015510559082,0.009258922189474106,0.11053286492824554,0.004588617477566004
00_002978.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753402471542358,0.015626458451151848,0.08947432041168213,0.005696562118828297,0.142532616853714,0.008406342007219791,0.13651269674301147,0.006893460173159838
00_010346.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641129195690155,0.9096857905387878,0.030826754868030548,0.14540432393550873,0.05770746245980263,0.005695166066288948,0.014643303118646145,0.0027117938734591007
00_010426.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999484300613403,0.4687234163284302,0.23784658312797546,0.26817142963409424,0.3464880585670471,0.03368684649467468,0.021841995418071747,0.010648648254573345
00_010457.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4837051033973694,0.652992308139801,0.6001485586166382,0.019713368266820908,0.09384112060070038,0.0039472077041864395,0.3381921350955963,0.013217734172940254
00_010471.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08912287652492523,0.005594355519860983,0.007778690196573734,0.00225851871073246,0.9993292689323425,0.00037578976480290294,0.008374295197427273,0.0004444698861334473
00_010477.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9205334782600403,0.03932013362646103,0.11649306118488312,0.010328510776162148,0.22084203362464905,0.013010380789637566,0.036047693341970444,0.0026662065647542477
00_010587.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822449684143066,0.11195982247591019,0.03910220041871071,0.046251215040683746,0.2277909517288208,0.01694508269429207,0.09807217866182327,0.004988955799490213
00_010617.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8786213397979736,0.17133280634880066,0.0721285492181778,0.27895453572273254,0.05788648501038551,0.012609919533133507,0.013279064558446407,0.015091104432940483
00_010710.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8617461323738098,0.0723385214805603,0.038476891815662384,0.007210444193333387,0.25276291370391846,0.0073037296533584595,0.2400769740343094,0.013340272009372711
03_000041.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26765668392181396,0.028264857828617096,0.0051831770688295364,0.019103236496448517,0.9970409870147705,0.025501640513539314,0.23281799256801605,0.0022379960864782333
03_000076.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5637584924697876,0.07772169262170792,0.02442610263824463,0.010104890912771225,0.8951294422149658,0.0025538154877722263,0.13436396420001984,0.003934401087462902
03_000119.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302954912185669,0.32481929659843445,0.027236465364694595,0.23655399680137634,0.0280635803937912,0.009849327616393566,0.0016491587739437819,0.003977680578827858
03_000157.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4553440809249878,0.147657111287117,0.10775632411241531,0.15691497921943665,0.22847720980644226,0.04667751491069794,0.20528456568717957,0.06730183959007263
03_000188.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934683620929718,0.1359865516424179,0.03252546861767769,0.06857559084892273,0.10258142650127411,0.012145337648689747,0.02337435819208622,0.003665753174573183
03_000215.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9279544949531555,0.5942560434341431,0.027711519971489906,0.011171380057930946,0.09131865948438644,0.00237750425003469,0.027433138340711594,0.00564574496820569
03_000230.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654014468193054,0.04706638678908348,0.16515229642391205,0.0015191759448498487,0.6220805644989014,0.031117092818021774,0.022132456302642822,0.0076119378209114075
03_000266.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8555798530578613,0.2454858422279358,0.11256992816925049,0.12310750037431717,0.11978692561388016,0.024341236799955368,0.048835355788469315,0.008937392383813858
03_000377.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498847484588623,0.28526771068573,0.25900065898895264,0.07813821732997894,0.3873516619205475,0.007661481387913227,0.48654666543006897,0.0070783342234790325
03_000463.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172526478767395,0.038597434759140015,0.2345740795135498,0.051167912781238556,0.4412796199321747,0.021216105669736862,0.18588314950466156,0.008860364556312561
03_000503.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9118922352790833,0.2819214463233948,0.11945728957653046,0.21802367269992828,0.11937844753265381,0.003352514700964093,0.0020167799666523933,0.0006210881983861327
